,demand
2016-07-03 13:00:00,33.39466667
2016-07-03 13:30:00,33.176083335
2016-07-03 14:00:00,32.9575
2016-07-03 14:30:00,33.527083335
2016-07-03 15:00:00,34.09666667
2016-07-03 15:30:00,34.87816667
2016-07-03 16:00:00,35.65966667
2016-07-03 16:30:00,35.922083335
2016-07-03 17:00:00,36.1845
2016-07-03 17:30:00,36.236083335000004
2016-07-03 18:00:00,36.28766667
2016-07-03 18:30:00,35.89775
2016-07-03 19:00:00,35.507833330000004
2016-07-03 19:30:00,34.9525
2016-07-03 20:00:00,34.39716667
2016-07-03 20:30:00,33.807333335
2016-07-03 21:00:00,33.2175
2016-07-03 21:30:00,31.160083335
2016-07-03 22:00:00,29.102666669999998
2016-07-03 22:30:00,26.664333335
2016-07-03 23:00:00,24.226
2016-07-03 23:30:00,23.70125
2016-07-04 00:00:00,23.1765
2016-07-04 00:30:00,22.782833335
2016-07-04 01:00:00,22.389166669999998
2016-07-04 01:30:00,22.143833335
2016-07-04 02:00:00,21.8985
2016-07-04 02:30:00,21.495
2016-07-04 03:00:00,21.0915
2016-07-04 03:30:00,21.880333335
2016-07-04 04:00:00,22.66916667
2016-07-04 04:30:00,25.910583335
2016-07-04 05:00:00,29.152
2016-07-04 05:30:00,32.585666665
2016-07-04 06:00:00,36.01933333
2016-07-04 06:30:00,37.40783333
2016-07-04 07:00:00,38.79633333
2016-07-04 07:30:00,39.31858333
2016-07-04 08:00:00,39.84083333
2016-07-04 08:30:00,39.928166665
2016-07-04 09:00:00,40.0155
2016-07-04 09:30:00,40.391083335000005
2016-07-04 10:00:00,40.76666667
2016-07-04 10:30:00,40.92316667
2016-07-04 11:00:00,41.07966667
2016-07-04 11:30:00,41.46491667
2016-07-04 12:00:00,41.85016667
2016-07-04 12:30:00,41.322333335
2016-07-04 13:00:00,40.7945
2016-07-04 13:30:00,40.967833335
2016-07-04 14:00:00,41.14116667
2016-07-04 14:30:00,41.815833335
2016-07-04 15:00:00,42.4905
2016-07-04 15:30:00,42.739083335
2016-07-04 16:00:00,42.987666669999996
2016-07-04 16:30:00,42.448
2016-07-04 17:00:00,41.90833333
2016-07-04 17:30:00,41.27833333
2016-07-04 18:00:00,40.64833333
2016-07-04 18:30:00,39.64758333
2016-07-04 19:00:00,38.64683333
2016-07-04 19:30:00,37.68283333
2016-07-04 20:00:00,36.71883333
2016-07-04 20:30:00,35.2055
2016-07-04 21:00:00,33.69216667
2016-07-04 21:30:00,31.74491667
2016-07-04 22:00:00,29.797666669999998
2016-07-04 22:30:00,28.142833335
2016-07-04 23:00:00,26.488
2016-07-04 23:30:00,25.819
2016-07-05 00:00:00,25.15
2016-07-05 00:30:00,24.365916665
2016-07-05 01:00:00,23.581833330000002
2016-07-05 01:30:00,23.05333333
2016-07-05 02:00:00,22.52483333
2016-07-05 02:30:00,22.384416665
2016-07-05 03:00:00,22.244
2016-07-05 03:30:00,22.955833334999998
2016-07-05 04:00:00,23.66766667
2016-07-05 04:30:00,26.96925
2016-07-05 05:00:00,30.270833330000002
2016-07-05 05:30:00,32.75258333
2016-07-05 06:00:00,35.23433333
2016-07-05 06:30:00,37.389166665
2016-07-05 07:00:00,39.544
2016-07-05 07:30:00,40.189333335
2016-07-05 08:00:00,40.83466667
2016-07-05 08:30:00,41.082833335000004
2016-07-05 09:00:00,41.331
2016-07-05 09:30:00,41.630333335
2016-07-05 10:00:00,41.929666669999996
2016-07-05 10:30:00,42.118666669999996
2016-07-05 11:00:00,42.307666669999996
2016-07-05 11:30:00,42.0345
2016-07-05 12:00:00,41.76133333
2016-07-05 12:30:00,41.421166664999994
2016-07-05 13:00:00,41.081
2016-07-05 13:30:00,40.699166665
2016-07-05 14:00:00,40.317333330000004
2016-07-05 14:30:00,40.5505
2016-07-05 15:00:00,40.783666669999995
2016-07-05 15:30:00,40.857
2016-07-05 16:00:00,40.93033333
2016-07-05 16:30:00,40.51675
2016-07-05 17:00:00,40.10316667
2016-07-05 17:30:00,39.65325
2016-07-05 18:00:00,39.20333333
2016-07-05 18:30:00,38.50475
2016-07-05 19:00:00,37.806166669999996
2016-07-05 19:30:00,37.07025
2016-07-05 20:00:00,36.33433333
2016-07-05 20:30:00,35.271333330000004
2016-07-05 21:00:00,34.20833333
2016-07-05 21:30:00,32.554916665
2016-07-05 22:00:00,30.9015
2016-07-05 22:30:00,29.085083335
2016-07-05 23:00:00,27.268666669999998
2016-07-05 23:30:00,26.54041667
2016-07-06 00:00:00,25.81216667
2016-07-06 00:30:00,25.04625
2016-07-06 01:00:00,24.28033333
2016-07-06 01:30:00,23.87083333
2016-07-06 02:00:00,23.461333330000002
2016-07-06 02:30:00,23.249333330000002
2016-07-06 03:00:00,23.037333330000003
2016-07-06 03:30:00,23.7655
2016-07-06 04:00:00,24.49366667
2016-07-06 04:30:00,27.85891667
2016-07-06 05:00:00,31.22416667
2016-07-06 05:30:00,34.2325
2016-07-06 06:00:00,37.24083333
2016-07-06 06:30:00,38.0445
2016-07-06 07:00:00,38.84816667
2016-07-06 07:30:00,39.384083335
2016-07-06 08:00:00,39.92
2016-07-06 08:30:00,39.769833335
2016-07-06 09:00:00,39.61966667
2016-07-06 09:30:00,39.70475
2016-07-06 10:00:00,39.78983333
2016-07-06 10:30:00,39.713166664999996
2016-07-06 11:00:00,39.6365
2016-07-06 11:30:00,39.431916664999996
2016-07-06 12:00:00,39.22733333
2016-07-06 12:30:00,39.126666664999995
2016-07-06 13:00:00,39.026
2016-07-06 13:30:00,39.238583335
2016-07-06 14:00:00,39.45116667
2016-07-06 14:30:00,40.15225
2016-07-06 15:00:00,40.85333333
2016-07-06 15:30:00,41.19775
2016-07-06 16:00:00,41.54216667
2016-07-06 16:30:00,41.1325
2016-07-06 17:00:00,40.72283333
2016-07-06 17:30:00,39.88158333
2016-07-06 18:00:00,39.04033333
2016-07-06 18:30:00,38.155
2016-07-06 19:00:00,37.26966667
2016-07-06 19:30:00,36.654333335000004
2016-07-06 20:00:00,36.039
2016-07-06 20:30:00,35.179166665
2016-07-06 21:00:00,34.31933333
2016-07-06 21:30:00,32.22825
2016-07-06 22:00:00,30.13716667
2016-07-06 22:30:00,28.55391667
2016-07-06 23:00:00,26.97066667
2016-07-06 23:30:00,26.298583335
2016-07-07 00:00:00,25.6265
2016-07-07 00:30:00,24.91125
2016-07-07 01:00:00,24.196
2016-07-07 01:30:00,23.80575
2016-07-07 02:00:00,23.4155
2016-07-07 02:30:00,23.318916665
2016-07-07 03:00:00,23.22233333
2016-07-07 03:30:00,23.95783333
2016-07-07 04:00:00,24.69333333
2016-07-07 04:30:00,27.723166665
2016-07-07 05:00:00,30.753
2016-07-07 05:30:00,33.693416664999994
2016-07-07 06:00:00,36.63383333
2016-07-07 06:30:00,37.8715
2016-07-07 07:00:00,39.10916667
2016-07-07 07:30:00,39.552333335
2016-07-07 08:00:00,39.9955
2016-07-07 08:30:00,39.97725
2016-07-07 09:00:00,39.959
2016-07-07 09:30:00,40.213416665
2016-07-07 10:00:00,40.467833330000005
2016-07-07 10:30:00,40.628166664999995
2016-07-07 11:00:00,40.7885
2016-07-07 11:30:00,40.681083335000004
2016-07-07 12:00:00,40.57366667
2016-07-07 12:30:00,40.31466667
2016-07-07 13:00:00,40.05566667
2016-07-07 13:30:00,40.079083335
2016-07-07 14:00:00,40.1025
2016-07-07 14:30:00,40.732
2016-07-07 15:00:00,41.3615
2016-07-07 15:30:00,41.434333335000005
2016-07-07 16:00:00,41.50716667
2016-07-07 16:30:00,40.97741667
2016-07-07 17:00:00,40.44766667
2016-07-07 17:30:00,40.0085
2016-07-07 18:00:00,39.56933333
2016-07-07 18:30:00,38.844083330000004
2016-07-07 19:00:00,38.11883333
2016-07-07 19:30:00,37.415416664999995
2016-07-07 20:00:00,36.712
2016-07-07 20:30:00,35.891833335
2016-07-07 21:00:00,35.07166667
2016-07-07 21:30:00,32.954916669999996
2016-07-07 22:00:00,30.83816667
2016-07-07 22:30:00,28.830333335
2016-07-07 23:00:00,26.8225
2016-07-07 23:30:00,25.973833335
2016-07-08 00:00:00,25.12516667
2016-07-08 00:30:00,24.292
2016-07-08 01:00:00,23.45883333
2016-07-08 01:30:00,23.174166665
2016-07-08 02:00:00,22.8895
2016-07-08 02:30:00,22.745916665
2016-07-08 03:00:00,22.60233333
2016-07-08 03:30:00,22.685166665
2016-07-08 04:00:00,22.768
2016-07-08 04:30:00,26.118916665
2016-07-08 05:00:00,29.46983333
2016-07-08 05:30:00,32.045416665
2016-07-08 06:00:00,34.621
2016-07-08 06:30:00,36.282083335
2016-07-08 07:00:00,37.94316667
2016-07-08 07:30:00,38.346333335000004
2016-07-08 08:00:00,38.7495
2016-07-08 08:30:00,38.592
2016-07-08 09:00:00,38.4345
2016-07-08 09:30:00,38.815083335000004
2016-07-08 10:00:00,39.19566667
2016-07-08 10:30:00,39.31241667
2016-07-08 11:00:00,39.42916667
2016-07-08 11:30:00,39.163833335
2016-07-08 12:00:00,38.8985
2016-07-08 12:30:00,39.080666664999995
2016-07-08 13:00:00,39.26283333
2016-07-08 13:30:00,39.166166665
2016-07-08 14:00:00,39.0695
2016-07-08 14:30:00,39.197
2016-07-08 15:00:00,39.3245
2016-07-08 15:30:00,39.481333335
2016-07-08 16:00:00,39.63816667
2016-07-08 16:30:00,39.174
2016-07-08 17:00:00,38.70983333
2016-07-08 17:30:00,38.39133333
2016-07-08 18:00:00,38.07283333
2016-07-08 18:30:00,37.332333330000004
2016-07-08 19:00:00,36.59183333
2016-07-08 19:30:00,36.056
2016-07-08 20:00:00,35.52016667
2016-07-08 20:30:00,34.83766667
2016-07-08 21:00:00,34.15516667
2016-07-08 21:30:00,32.44075
2016-07-08 22:00:00,30.726333330000003
2016-07-08 22:30:00,28.82108333
2016-07-08 23:00:00,26.91583333
2016-07-08 23:30:00,26.243166665
2016-07-09 00:00:00,25.5705
2016-07-09 00:30:00,24.4455
2016-07-09 01:00:00,23.3205
2016-07-09 01:30:00,22.843583334999998
2016-07-09 02:00:00,22.366666669999997
2016-07-09 02:30:00,22.026833335
2016-07-09 03:00:00,21.687
2016-07-09 03:30:00,21.630833335
2016-07-09 04:00:00,21.57466667
2016-07-09 04:30:00,23.37991667
2016-07-09 05:00:00,25.185166669999997
2016-07-09 05:30:00,27.482166669999998
2016-07-09 06:00:00,29.77916667
2016-07-09 06:30:00,31.619833335
2016-07-09 07:00:00,33.4605
2016-07-09 07:30:00,34.727083335
2016-07-09 08:00:00,35.993666669999996
2016-07-09 08:30:00,36.163
2016-07-09 09:00:00,36.332333330000004
2016-07-09 09:30:00,36.25458333
2016-07-09 10:00:00,36.17683333
2016-07-09 10:30:00,35.818916664999996
2016-07-09 11:00:00,35.461
2016-07-09 11:30:00,34.8735
2016-07-09 12:00:00,34.286
2016-07-09 12:30:00,33.754833335
2016-07-09 13:00:00,33.22366667
2016-07-09 13:30:00,32.827583335
2016-07-09 14:00:00,32.4315
2016-07-09 14:30:00,33.56875
2016-07-09 15:00:00,34.706
2016-07-09 15:30:00,35.1805
2016-07-09 16:00:00,35.655
2016-07-09 16:30:00,35.570583335
2016-07-09 17:00:00,35.486166669999996
2016-07-09 17:30:00,35.146583335
2016-07-09 18:00:00,34.807
2016-07-09 18:30:00,34.24875
2016-07-09 19:00:00,33.6905
2016-07-09 19:30:00,33.406583335
2016-07-09 20:00:00,33.12266667
2016-07-09 20:30:00,32.6935
2016-07-09 21:00:00,32.26433333
2016-07-09 21:30:00,30.04208333
2016-07-09 22:00:00,27.81983333
2016-07-09 22:30:00,25.52125
2016-07-09 23:00:00,23.22266667
2016-07-09 23:30:00,22.741666669999997
2016-07-10 00:00:00,22.26066667
2016-07-10 00:30:00,21.53891667
2016-07-10 01:00:00,20.81716667
2016-07-10 01:30:00,20.829416669999997
2016-07-10 02:00:00,20.84166667
2016-07-10 02:30:00,20.692
2016-07-10 03:00:00,20.54233333
2016-07-10 03:30:00,19.761
2016-07-10 04:00:00,18.97966667
2016-07-10 04:30:00,19.42791667
2016-07-10 05:00:00,19.87616667
2016-07-10 05:30:00,20.983083335
2016-07-10 06:00:00,22.09
2016-07-10 06:30:00,25.279833335
2016-07-10 07:00:00,28.46966667
2016-07-10 07:30:00,30.951083335
2016-07-10 08:00:00,33.4325
2016-07-10 08:30:00,34.553416665
2016-07-10 09:00:00,35.67433333
2016-07-10 09:30:00,36.233
2016-07-10 10:00:00,36.79166667
2016-07-10 10:30:00,36.969083335
2016-07-10 11:00:00,37.1465
2016-07-10 11:30:00,36.266833334999994
2016-07-10 12:00:00,35.38716667
2016-07-10 12:30:00,34.896916669999996
2016-07-10 13:00:00,34.40666667
2016-07-10 13:30:00,34.196
2016-07-10 14:00:00,33.98533333
2016-07-10 14:30:00,34.408
2016-07-10 15:00:00,34.83066667
2016-07-10 15:30:00,35.235583335
2016-07-10 16:00:00,35.6405
2016-07-10 16:30:00,36.0635
2016-07-10 17:00:00,36.4865
2016-07-10 17:30:00,36.16375
2016-07-10 18:00:00,35.841
2016-07-10 18:30:00,35.2065
2016-07-10 19:00:00,34.572
2016-07-10 19:30:00,34.18625
2016-07-10 20:00:00,33.8005
2016-07-10 20:30:00,33.14325
2016-07-10 21:00:00,32.486
2016-07-10 21:30:00,30.138166665
2016-07-10 22:00:00,27.790333330000003
2016-07-10 22:30:00,25.40125
2016-07-10 23:00:00,23.01216667
2016-07-10 23:30:00,22.384
2016-07-11 00:00:00,21.75583333
2016-07-11 00:30:00,21.149666665
2016-07-11 01:00:00,20.5435
2016-07-11 01:30:00,20.309583335
2016-07-11 02:00:00,20.07566667
2016-07-11 02:30:00,19.955
2016-07-11 03:00:00,19.83433333
2016-07-11 03:30:00,20.49825
2016-07-11 04:00:00,21.162166669999998
2016-07-11 04:30:00,24.318833335
2016-07-11 05:00:00,27.4755
2016-07-11 05:30:00,30.895333335
2016-07-11 06:00:00,34.315166669999996
2016-07-11 06:30:00,36.69925
2016-07-11 07:00:00,39.08333333
2016-07-11 07:30:00,39.95333333
2016-07-11 08:00:00,40.823333330000004
2016-07-11 08:30:00,41.16475
2016-07-11 09:00:00,41.50616667
2016-07-11 09:30:00,41.85566667
2016-07-11 10:00:00,42.20516667
2016-07-11 10:30:00,42.20116667
2016-07-11 11:00:00,42.19716667
2016-07-11 11:30:00,41.827
2016-07-11 12:00:00,41.45683333
2016-07-11 12:30:00,41.42425
2016-07-11 13:00:00,41.39166667
2016-07-11 13:30:00,41.28941667
2016-07-11 14:00:00,41.187166669999996
2016-07-11 14:30:00,41.729833335
2016-07-11 15:00:00,42.2725
2016-07-11 15:30:00,42.392083335
2016-07-11 16:00:00,42.51166667
2016-07-11 16:30:00,42.149916669999996
2016-07-11 17:00:00,41.788166669999995
2016-07-11 17:30:00,41.117
2016-07-11 18:00:00,40.44583333
2016-07-11 18:30:00,39.55933333
2016-07-11 19:00:00,38.67283333
2016-07-11 19:30:00,37.969166664999996
2016-07-11 20:00:00,37.2655
2016-07-11 20:30:00,35.919583335000006
2016-07-11 21:00:00,34.57366667
2016-07-11 21:30:00,32.683083335
2016-07-11 22:00:00,30.7925
2016-07-11 22:30:00,28.611833335
2016-07-11 23:00:00,26.43116667
2016-07-11 23:30:00,25.803833335
2016-07-12 00:00:00,25.1765
2016-07-12 00:30:00,24.636666665
2016-07-12 01:00:00,24.096833330000003
2016-07-12 01:30:00,23.92975
2016-07-12 02:00:00,23.762666669999998
2016-07-12 02:30:00,23.869666669999997
2016-07-12 03:00:00,23.97666667
2016-07-12 03:30:00,24.4945
2016-07-12 04:00:00,25.01233333
2016-07-12 04:30:00,27.62625
2016-07-12 05:00:00,30.240166669999997
2016-07-12 05:30:00,33.446
2016-07-12 06:00:00,36.65183333
2016-07-12 06:30:00,38.43
2016-07-12 07:00:00,40.20816667
2016-07-12 07:30:00,40.923083335
2016-07-12 08:00:00,41.638
2016-07-12 08:30:00,42.00875
2016-07-12 09:00:00,42.3795
2016-07-12 09:30:00,42.73775
2016-07-12 10:00:00,43.096
2016-07-12 10:30:00,43.227916664999995
2016-07-12 11:00:00,43.35983333
2016-07-12 11:30:00,42.99408333
2016-07-12 12:00:00,42.628333330000004
2016-07-12 12:30:00,42.47325
2016-07-12 13:00:00,42.31816667
2016-07-12 13:30:00,42.278083335000005
2016-07-12 14:00:00,42.238
2016-07-12 14:30:00,42.685333335
2016-07-12 15:00:00,43.13266667
2016-07-12 15:30:00,43.059333335000005
2016-07-12 16:00:00,42.986
2016-07-12 16:30:00,42.564333335
2016-07-12 17:00:00,42.14266667
2016-07-12 17:30:00,41.56266667
2016-07-12 18:00:00,40.98266667
2016-07-12 18:30:00,40.202583335
2016-07-12 19:00:00,39.4225
2016-07-12 19:30:00,38.787666664999996
2016-07-12 20:00:00,38.15283333
2016-07-12 20:30:00,36.760916664999996
2016-07-12 21:00:00,35.369
2016-07-12 21:30:00,33.232
2016-07-12 22:00:00,31.095
2016-07-12 22:30:00,29.194916665
2016-07-12 23:00:00,27.294833330000003
2016-07-12 23:30:00,26.72275
2016-07-13 00:00:00,26.15066667
2016-07-13 00:30:00,25.051333335
2016-07-13 01:00:00,23.952
2016-07-13 01:30:00,23.590416665
2016-07-13 02:00:00,23.22883333
2016-07-13 02:30:00,23.158916665
2016-07-13 03:00:00,23.089
2016-07-13 03:30:00,23.578
2016-07-13 04:00:00,24.067
2016-07-13 04:30:00,27.49925
2016-07-13 05:00:00,30.9315
2016-07-13 05:30:00,33.4575
2016-07-13 06:00:00,35.9835
2016-07-13 06:30:00,37.753583335
2016-07-13 07:00:00,39.52366667
2016-07-13 07:30:00,40.154833335000006
2016-07-13 08:00:00,40.786
2016-07-13 08:30:00,40.852333335000004
2016-07-13 09:00:00,40.91866667
2016-07-13 09:30:00,41.064
2016-07-13 10:00:00,41.20933333
2016-07-13 10:30:00,41.39683333
2016-07-13 11:00:00,41.58433333
2016-07-13 11:30:00,41.35558333
2016-07-13 12:00:00,41.126833330000004
2016-07-13 12:30:00,41.19108333
2016-07-13 13:00:00,41.25533333
2016-07-13 13:30:00,41.251916665
2016-07-13 14:00:00,41.2485
2016-07-13 14:30:00,41.629583335
2016-07-13 15:00:00,42.01066667
2016-07-13 15:30:00,42.119
2016-07-13 16:00:00,42.22733333
2016-07-13 16:30:00,41.825
2016-07-13 17:00:00,41.42266667
2016-07-13 17:30:00,40.73291667
2016-07-13 18:00:00,40.04316667
2016-07-13 18:30:00,39.33416667
2016-07-13 19:00:00,38.62516667
2016-07-13 19:30:00,38.02291667
2016-07-13 20:00:00,37.420666669999996
2016-07-13 20:30:00,36.38291667
2016-07-13 21:00:00,35.34516667
2016-07-13 21:30:00,33.408583335
2016-07-13 22:00:00,31.472
2016-07-13 22:30:00,29.375166665000002
2016-07-13 23:00:00,27.278333330000002
2016-07-13 23:30:00,26.65125
2016-07-14 00:00:00,26.02416667
2016-07-14 00:30:00,25.159333335
2016-07-14 01:00:00,24.2945
2016-07-14 01:30:00,23.691916665
2016-07-14 02:00:00,23.089333330000002
2016-07-14 02:30:00,23.01375
2016-07-14 03:00:00,22.938166669999998
2016-07-14 03:30:00,23.80225
2016-07-14 04:00:00,24.66633333
2016-07-14 04:30:00,27.718416665
2016-07-14 05:00:00,30.7705
2016-07-14 05:30:00,33.676333335
2016-07-14 06:00:00,36.58216667
2016-07-14 06:30:00,37.76191667
2016-07-14 07:00:00,38.94166667
2016-07-14 07:30:00,39.4495
2016-07-14 08:00:00,39.957333330000004
2016-07-14 08:30:00,40.32
2016-07-14 09:00:00,40.682666669999996
2016-07-14 09:30:00,41.02066667
2016-07-14 10:00:00,41.35866667
2016-07-14 10:30:00,41.68791667
2016-07-14 11:00:00,42.01716667
2016-07-14 11:30:00,41.905083335
2016-07-14 12:00:00,41.793
2016-07-14 12:30:00,41.378083335
2016-07-14 13:00:00,40.96316667
2016-07-14 13:30:00,40.685333335
2016-07-14 14:00:00,40.4075
2016-07-14 14:30:00,40.7735
2016-07-14 15:00:00,41.1395
2016-07-14 15:30:00,41.398583335000005
2016-07-14 16:00:00,41.65766667
2016-07-14 16:30:00,41.3455
2016-07-14 17:00:00,41.03333333
2016-07-14 17:30:00,40.49358333
2016-07-14 18:00:00,39.95383333
2016-07-14 18:30:00,39.1795
2016-07-14 19:00:00,38.40516667
2016-07-14 19:30:00,37.817833335
2016-07-14 20:00:00,37.2305
2016-07-14 20:30:00,36.08025
2016-07-14 21:00:00,34.93
2016-07-14 21:30:00,33.044083335
2016-07-14 22:00:00,31.15816667
2016-07-14 22:30:00,29.25825
2016-07-14 23:00:00,27.35833333
2016-07-14 23:30:00,26.75175
2016-07-15 00:00:00,26.14516667
2016-07-15 00:30:00,24.863333335
2016-07-15 01:00:00,23.5815
2016-07-15 01:30:00,22.909166665
2016-07-15 02:00:00,22.23683333
2016-07-15 02:30:00,22.145
2016-07-15 03:00:00,22.05316667
2016-07-15 03:30:00,22.61425
2016-07-15 04:00:00,23.17533333
2016-07-15 04:30:00,26.270666665
2016-07-15 05:00:00,29.366
2016-07-15 05:30:00,32.6755
2016-07-15 06:00:00,35.985
2016-07-15 06:30:00,37.303083335000004
2016-07-15 07:00:00,38.62116667
2016-07-15 07:30:00,39.483583335000006
2016-07-15 08:00:00,40.346
2016-07-15 08:30:00,40.477166665
2016-07-15 09:00:00,40.60833333
2016-07-15 09:30:00,40.780666665
2016-07-15 10:00:00,40.953
2016-07-15 10:30:00,40.866583335
2016-07-15 11:00:00,40.78016667
2016-07-15 11:30:00,40.0875
2016-07-15 12:00:00,39.394833330000004
2016-07-15 12:30:00,39.058666665
2016-07-15 13:00:00,38.7225
2016-07-15 13:30:00,38.766583335
2016-07-15 14:00:00,38.810666669999996
2016-07-15 14:30:00,39.36691667
2016-07-15 15:00:00,39.92316667
2016-07-15 15:30:00,40.329583335
2016-07-15 16:00:00,40.736
2016-07-15 16:30:00,40.324333335000006
2016-07-15 17:00:00,39.91266667
2016-07-15 17:30:00,39.08641667
2016-07-15 18:00:00,38.26016667
2016-07-15 18:30:00,37.29091667
2016-07-15 19:00:00,36.32166667
2016-07-15 19:30:00,35.86725
2016-07-15 20:00:00,35.41283333
2016-07-15 20:30:00,34.64983333
2016-07-15 21:00:00,33.88683333
2016-07-15 21:30:00,32.00583333
2016-07-15 22:00:00,30.12483333
2016-07-15 22:30:00,27.385416665
2016-07-15 23:00:00,24.646
2016-07-15 23:30:00,24.130416665000002
2016-07-16 00:00:00,23.61483333
2016-07-16 00:30:00,22.595916665
2016-07-16 01:00:00,21.577
2016-07-16 01:30:00,21.546833335
2016-07-16 02:00:00,21.51666667
2016-07-16 02:30:00,20.872333335
2016-07-16 03:00:00,20.228
2016-07-16 03:30:00,20.320166665000002
2016-07-16 04:00:00,20.412333330000003
2016-07-16 04:30:00,22.276416665
2016-07-16 05:00:00,24.1405
2016-07-16 05:30:00,26.4105
2016-07-16 06:00:00,28.6805
2016-07-16 06:30:00,30.875833335
2016-07-16 07:00:00,33.07116667
2016-07-16 07:30:00,34.33266667
2016-07-16 08:00:00,35.59416667
2016-07-16 08:30:00,35.931833335
2016-07-16 09:00:00,36.2695
2016-07-16 09:30:00,36.385083335000004
2016-07-16 10:00:00,36.50066667
2016-07-16 10:30:00,36.34091667
2016-07-16 11:00:00,36.181166669999996
2016-07-16 11:30:00,35.753833335
2016-07-16 12:00:00,35.3265
2016-07-16 12:30:00,34.50125
2016-07-16 13:00:00,33.676
2016-07-16 13:30:00,33.675333335000005
2016-07-16 14:00:00,33.67466667
2016-07-16 14:30:00,34.499333335
2016-07-16 15:00:00,35.324
2016-07-16 15:30:00,35.948583335
2016-07-16 16:00:00,36.57316667
2016-07-16 16:30:00,36.67416667
2016-07-16 17:00:00,36.77516667
2016-07-16 17:30:00,36.38866667
2016-07-16 18:00:00,36.00216667
2016-07-16 18:30:00,35.4415
2016-07-16 19:00:00,34.88083333
2016-07-16 19:30:00,34.510416664999994
2016-07-16 20:00:00,34.14
2016-07-16 20:30:00,33.599083335
2016-07-16 21:00:00,33.05816667
2016-07-16 21:30:00,31.52841667
2016-07-16 22:00:00,29.99866667
2016-07-16 22:30:00,27.95225
2016-07-16 23:00:00,25.90583333
2016-07-16 23:30:00,25.24833333
2016-07-17 00:00:00,24.590833330000002
2016-07-17 00:30:00,23.24658333
2016-07-17 01:00:00,21.90233333
2016-07-17 01:30:00,21.320916665000002
2016-07-17 02:00:00,20.7395
2016-07-17 02:30:00,20.36875
2016-07-17 03:00:00,19.998
2016-07-17 03:30:00,19.6965
2016-07-17 04:00:00,19.395
2016-07-17 04:30:00,20.045
2016-07-17 05:00:00,20.695
2016-07-17 05:30:00,22.32375
2016-07-17 06:00:00,23.9525
2016-07-17 06:30:00,26.666333335
2016-07-17 07:00:00,29.380166669999998
2016-07-17 07:30:00,30.77575
2016-07-17 08:00:00,32.17133333
2016-07-17 08:30:00,33.23125
2016-07-17 09:00:00,34.291166669999996
2016-07-17 09:30:00,34.61741667
2016-07-17 10:00:00,34.94366667
2016-07-17 10:30:00,35.20691667
2016-07-17 11:00:00,35.47016667
2016-07-17 11:30:00,35.225083335
2016-07-17 12:00:00,34.98
2016-07-17 12:30:00,34.086166665
2016-07-17 13:00:00,33.192333330000004
2016-07-17 13:30:00,33.067916665
2016-07-17 14:00:00,32.9435
2016-07-17 14:30:00,33.937083335000004
2016-07-17 15:00:00,34.93066667
2016-07-17 15:30:00,35.628916669999995
2016-07-17 16:00:00,36.32716667
2016-07-17 16:30:00,36.488333335
2016-07-17 17:00:00,36.6495
2016-07-17 17:30:00,36.632166665
2016-07-17 18:00:00,36.61483333
2016-07-17 18:30:00,36.231666665
2016-07-17 19:00:00,35.8485
2016-07-17 19:30:00,35.578833335000006
2016-07-17 20:00:00,35.309166669999996
2016-07-17 20:30:00,34.81
2016-07-17 21:00:00,34.31083333
2016-07-17 21:30:00,32.346166665
2016-07-17 22:00:00,30.3815
2016-07-17 22:30:00,28.20875
2016-07-17 23:00:00,26.036
2016-07-17 23:30:00,25.168916665
2016-07-18 00:00:00,24.30183333
2016-07-18 00:30:00,23.214916665
2016-07-18 01:00:00,22.128
2016-07-18 01:30:00,22.012916665000002
2016-07-18 02:00:00,21.89783333
2016-07-18 02:30:00,21.87183333
2016-07-18 03:00:00,21.84583333
2016-07-18 03:30:00,22.33283333
2016-07-18 04:00:00,22.81983333
2016-07-18 04:30:00,25.67025
2016-07-18 05:00:00,28.520666669999997
2016-07-18 05:30:00,32.0185
2016-07-18 06:00:00,35.51633333
2016-07-18 06:30:00,37.54183333
2016-07-18 07:00:00,39.567333330000004
2016-07-18 07:30:00,40.134
2016-07-18 08:00:00,40.70066667
2016-07-18 08:30:00,40.71875
2016-07-18 09:00:00,40.73683333
2016-07-18 09:30:00,40.940916664999996
2016-07-18 10:00:00,41.145
2016-07-18 10:30:00,41.33725
2016-07-18 11:00:00,41.5295
2016-07-18 11:30:00,41.174166664999994
2016-07-18 12:00:00,40.818833330000004
2016-07-18 12:30:00,40.35233333
2016-07-18 13:00:00,39.885833330000004
2016-07-18 13:30:00,39.82058333
2016-07-18 14:00:00,39.75533333
2016-07-18 14:30:00,41.13408333
2016-07-18 15:00:00,42.51283333
2016-07-18 15:30:00,42.276166665
2016-07-18 16:00:00,42.0395
2016-07-18 16:30:00,42.071083335000004
2016-07-18 17:00:00,42.10266667
2016-07-18 17:30:00,41.695
2016-07-18 18:00:00,41.28733333
2016-07-18 18:30:00,40.415916665
2016-07-18 19:00:00,39.5445
2016-07-18 19:30:00,39.025166665
2016-07-18 20:00:00,38.50583333
2016-07-18 20:30:00,37.573916665
2016-07-18 21:00:00,36.642
2016-07-18 21:30:00,34.470083335000005
2016-07-18 22:00:00,32.29816667
2016-07-18 22:30:00,30.16041667
2016-07-18 23:00:00,28.02266667
2016-07-18 23:30:00,27.32791667
